ID,Borrower Lat,Borrower Lng,Lender Lat,Lender Lng
1883,51.612,0.0307,51.527,-0.035
1884,51.504,-0.097,51.509,-0.145
1885,51.612,0.0307,51.57,0.014
1886,51.294,1.091,51.513,-0.115
1887,51.612,0.0307,51.518,-0.135
1888,51.493,-0.103,51.496,-0.104
1889,51.476,-0.19,51.467,-0.167
1890,51.558,-0.086,51.543,-0.122
1891,51.519,-0.135,51.442,-0.348
1892,51.554,-0.136,51.598,-0.102
1893,51.558,-0.098,51.583,-0.062
1894,51.583,-0.063,51.534,-0.064
1895,51.527,-0.081,51.532,-0.096
1896,51.583,-0.063,52.228,0.1413
1897,51.589,-0.108,51.57,-0.109
1898,51.461,-0.121,52.07,-0.627
1899,51.528,-0.09,51.524,-0.094
1900,51.453,-0.191,51.507,-0.126
1901,51.481,-0.178,51.501,-0.179
1902,51.5,-0.105,51.787,-0.786
1903,51.504,-0.047,51.497,-0.062
1904,51.503,-0.253,51.522,-0.2
1905,52.552,-0.316,51.489,-0.046
1906,51.112,-4.176,51.543,-0.122
1907,37.732,-122.4,51.498,-0.021
1908,51.507,-0.106,51.495,-0.059
1909,52.263,-0.755,51.571,-0.194
1910,51.535,0.0268,51.529,-0.03
1911,51.471,-0.366,51.561,-0.205
1912,51.595,-0.251,51.526,-0.098
1913,51.595,-0.251,51.526,-0.098
1914,51.392,-0.134,51.513,-0.228
1915,51.479,-0.17,51.53,-0.146
1916,51.55,0.0942,51.505,-0.221
1917,51.493,-0.044,51.496,-0.104
1918,51.504,-0.276,51.509,-0.145
1919,51.392,-0.134,51.513,-0.228
1920,53.272,-0.662,51.525,-0.129
1921,51.512,-0.026,51.483,-0.054
1922,51.512,-0.026,51.521,-0.087
1923,51.559,-0.125,51.487,-0.097
1924,51.593,-0.005,51.535,-0.073
1925,51.54,-0.075,51.559,-0.071
1926,51.475,-0.09,51.509,-0.145
1927,51.597,-0.011,48.869,2.359
1928,51.556,-0.066,51.555,-0.074
1929,51.564,-0.02,51.378,-0.28
1930,51.483,0.0351,51.532,-0.03
1931,51.524,-0.073,51.545,-0.057
1932,51.562,-0.059,51.561,-0.067
1933,51.511,0.0293,51.524,-0.054
1934,51.233,-0.174,51.546,-0.152
1935,51.233,-0.174,51.546,-0.152
1936,51.471,-0.461,51.528,-0.048
1937,51.523,-0.071,51.535,-0.054
1938,51.547,-0.143,51.525,-0.083
1939,51.571,-0.089,51.48,-0.019
1940,51.462,0.2229,51.514,-0.093
1941,51.591,-0.104,50.842,-0.93
1942,51.48,-0.253,51.463,-0.107
1943,51.511,-0.056,51.511,-0.056
1944,51.459,-0.065,51.501,-0.179
1945,51.571,-0.089,51.48,-0.019
1946,51.539,-0.116,51.487,-0.097
1947,51.539,-0.116,51.509,-0.145
1948,51.44,-0.189,51.487,-0.097
1949,51.496,0.0136,51.519,-0.042
1950,51.524,-0.107,51.518,-0.135
1951,51.466,-0.127,51.51,-0.136
1952,51.51,-0.304,51.541,-0.064
1953,51.651,-0.203,51.522,-0.112
1954,51.542,-0.004,51.509,-0.067
1955,51.651,-0.203,51.546,-0.152
1956,51.524,-0.107,51.458,0.0304
1957,51.515,-0.069,51.525,-0.082
1958,51.503,-0.437,51.524,-0.302
1959,51.51,-0.304,51.541,-0.064
1960,51.556,-0.076,51.378,-0.28
1961,51.569,-0.374,51.559,-0.071
1962,51.535,-0.231,51.57,-0.109
1963,51.48,-0.253,51.524,-0.318
1964,51.527,0.1093,51.509,-0.145
1965,51.444,-0.02,51.503,-0.083
1966,51.564,-0.014,51.509,-0.276
1967,51.522,-0.224,51.487,-0.097
1968,51.546,-0.038,51.509,-0.145
1969,51.546,-0.038,51.509,-0.145
1970,51.56,-0.069,51.424,-0.058
1971,51.47,-0.177,51.529,-0.112
1972,51.474,-0.036,51.445,0.0002
1973,51.528,-0.09,51.478,-0.011
1974,51.564,-0.02,51.378,-0.28
1975,51.512,-0.025,51.495,0.0124
1976,51.51,-0.304,51.55,-0.245
1977,51.523,-0.11,51.528,-0.188
1978,51.518,-0.111,51.496,-0.13
1979,50.893,-0.34,51.609,-0.176
1980,51.468,-0.198,51.483,-0.208
1981,51.541,-0.088,52.228,0.1413
1982,51.532,-0.096,51.452,0.0157
1983,45.833,8.8046,51.561,-0.205
1984,51.451,-0.005,51.458,0.0304
1985,51.523,-0.076,51.498,-0.021
1986,51.424,-0.116,45.944,6.4351
1987,51.559,0.067,51.515,-0.175
1988,34.004,36.204,51.48,-0.123
1989,51.494,-0.101,51.556,-0.138
1990,51.586,-0.129,51.543,-0.122
1991,51.528,-0.251,51.514,-0.096
1992,51.571,-0.089,51.502,-0.117
1993,50.893,-0.34,35.97,14.349
1994,51.447,-0.186,51.461,-0.203
1995,51.572,0.1708,51.378,-0.28
1996,51.352,-0.187,51.543,-0.14
1997,51.492,-0.266,51.507,-0.308
1998,51.531,0.0756,51.527,-0.035
1999,51.48,-0.19,51.472,-0.142
2000,51.524,-0.096,51.546,-0.041
2001,51.524,-0.096,51.546,-0.041
2002,51.521,-0.077,51.509,-0.145
2003,51.547,8.7,51.525,-0.083
2004,51.404,-0.001,51.543,-0.122
2005,51.582,-0.303,51.541,-0.132
2006,51.455,-0.473,51.61,-0.158
2007,51.519,0.2019,51.554,-0.066
2008,51.5,-0.07,51.585,-0.027
2009,51.463,-0.141,51.566,-0.05
2010,51.51,-0.304,51.507,-0.073
2011,51.579,-0.114,51.561,-0.205
2012,51.966,-0.421,51.509,-0.145
2013,51.966,-0.421,51.509,-0.145
2014,51.966,-0.421,51.509,-0.145
2015,51.966,-0.421,51.509,-0.145
2016,51.462,-0.008,18.038,-63.04
2017,51.462,-0.008,51.561,-0.205
2018,51.462,-0.008,52.966,-2.817
2019,51.524,-0.08,51.538,-0.084
2020,51.535,-0.062,52.966,-2.817
2021,51.507,-0.127,51.525,-0.135
2022,51.507,-0.127,51.525,-0.135
2023,51.515,-0.065,51.57,-0.109
2024,51.515,-0.065,51.57,-0.109
2025,51.481,-0.082,51.549,-0.061
2026,51.802,-1.074,51.478,-0.096
2027,36.169,-115.1,51.535,-0.073
2028,51.535,-0.19,51.509,-0.145
2029,51.412,-0.426,51.553,0.056
2030,51.479,-0.059,51.523,-0.045
2031,51.237,-0.187,51.532,-0.096
2032,51.576,-0.072,51.596,-0.067
2033,51.237,-0.187,51.424,-0.058
2034,51.237,-0.187,51.424,-0.058
2035,51.517,-0.076,51.596,-0.067
2036,50.791,-1.096,51.464,-0.116
2037,51.477,-0.081,51.509,-0.145
2038,51.531,-0.111,51.488,-0.327
2039,51.394,-0.089,51.504,-0.086
2040,51.576,0.1235,51.532,-0.096
2041,51.45,-0.272,51.513,-0.232
2042,51.697,-0.431,51.487,-0.147
2043,51.413,-0.033,51.429,-0.101
2044,51.49,-0.088,51.498,-0.021
2045,51.405,0.0139,51.515,-0.054
2046,51.576,-0.072,51.551,0.0251
2047,51.532,-0.088,51.522,-0.147
2048,51.42,-0.121,51.467,-0.06
2049,51.532,-0.096,51.535,-0.054
2050,51.524,-0.081,51.514,-0.014
2051,51.505,-0.086,51.509,-0.145
2052,51.515,-0.065,52.217,-1.505
2053,51.495,-0.095,51.509,-0.145
2054,51.495,-0.095,51.509,-0.145
2055,51.524,-0.081,51.546,-0.029
2056,51.527,-0.024,51.536,-0.066
2057,51.508,-0.141,51.543,-0.067
2058,51.677,-0.607,51.541,-0.132
2059,51.697,-0.431,51.581,-0.112
2060,51.502,-0.11,51.52,-0.119
2061,51.517,-0.148,51.562,-0.046
2062,51.515,-0.129,51.561,-0.096
2063,51.527,0.1093,51.509,-0.145
2064,51.558,-0.194,51.645,-0.13
2065,51.519,0.2019,51.478,-0.433
2066,51.519,0.2019,51.478,-0.433
2067,51.519,-0.109,51.532,-0.096
2068,51.489,-0.25,51.556,-0.138
2069,51.47,-0.059,52.966,-2.817
2070,51.511,-0.308,51.486,-0.224
2071,51.453,-0.191,51.43,-0.161
2072,51.462,-0.008,51.509,-0.276
2073,51.462,-0.008,51.557,-0.038
2074,51.462,-0.008,34.754,32.422
2075,51.481,0.0624,51.424,-0.058
2076,51.556,-0.037,51.498,-0.021
2077,51.167,-0.15,52.228,0.1413
2078,51.54,0.6693,51.544,-0.068
2079,51.57,-0.444,51.532,-0.096
2080,51.562,-0.012,52.603,-1.09
2081,51.544,-0.035,51.535,-0.054
2082,51.499,-0.1,51.528,-0.048
2083,51.542,-0.137,51.429,-0.101
2084,51.499,-0.128,51.595,-0.251
2085,51.494,-0.101,51.556,-0.138
2086,52.932,-1.213,51.529,-0.03
2087,51.387,-0.308,51.585,-0.027
2088,51.547,-0.069,51.538,-0.084
2089,51.471,0.0657,51.54,-0.053
2090,51.43,-0.161,51.46,-0.076
2091,51.43,-0.093,51.52,-0.134
2092,51.394,-0.089,51.44,-0.021
2093,51.504,-0.245,51.524,-0.318
2094,51.52,-0.017,51.509,-0.145
2095,51.531,-0.02,51.483,-0.054
2096,51.55,-0.111,51.516,-0.13
2097,51.533,-0.121,51.491,-0.118
2098,51.507,0.2816,51.51,-0.136
2099,51.507,0.2816,51.51,-0.136
2100,51.463,-0.185,51.532,-0.096
2101,51.493,-0.048,51.424,-0.058
2102,51.475,-0.335,51.466,-0.127
2103,51.543,-0.133,51.48,-0.002
2104,51.543,-0.133,51.557,-0.038
2105,51.53,-0.068,51.521,-0.072
2106,51.507,0.2816,51.51,-0.136
2107,51.528,-0.09,51.521,-0.087
2108,51.522,-0.1,53.612,-1.728
2109,51.59,-0.017,40.757,-73.97
2110,51.428,-0.429,51.512,-0.138
2111,51.59,-0.017,40.757,-73.97
2112,51.394,-0.089,51.544,0.0623
2113,51.504,-0.245,51.507,-0.266
2114,52.664,-1.091,51.43,-0.093
2115,51.588,-0.036,51.512,-0.026
2116,51.491,-0.205,51.528,-0.09
2117,52.664,-1.091,51.43,-0.093
2118,52.664,-1.091,51.43,-0.093
2119,51.394,-0.089,51.424,-0.058
2120,51.428,-0.429,51.512,-0.138
2121,51.494,-0.101,51.378,-0.28
2122,51.538,-0.057,51.538,-0.142
2123,51.445,-0.137,51.444,-0.106
2124,51.526,-0.327,51.424,-0.058
2125,51.553,0.0517,51.524,-0.318
2126,51.553,0.0517,51.524,-0.318
2127,51.532,-0.096,51.525,-0.129
2128,51.526,-0.327,51.62,-0.079
2129,51.523,-0.076,51.497,-0.017
2130,51.494,-0.145,51.519,-0.042
2131,51.494,-0.145,51.519,-0.042
2132,51.494,-0.145,51.519,-0.042
2133,51.53,-0.077,53.54,-2.534
2134,51.494,-0.145,51.519,-0.042
2135,51.641,-0.068,51.581,-0.112
2136,51.573,-0.283,51.526,-0.105
2137,51.392,-0.076,51.547,-0.143
2138,51.52,-0.073,51.52,-0.096
2139,51.467,-0.085,51.556,-0.138
2140,51.373,-0.414,51.577,-0.236
2141,51.458,-0.211,51.473,-0.205
2142,51.552,-0.14,51.531,-0.12
2143,51.521,-0.087,51.512,-0.066
2144,51.521,-0.087,51.512,-0.066
2145,51.543,-0.094,51.532,-0.095
2146,51.392,-0.076,51.538,-0.142
2147,51.392,-0.076,51.538,-0.142
2148,25.287,83.004,51.557,-0.125
2149,51.499,-0.134,51.532,-0.096
2150,51.54,0.1533,51.473,-0.056
2151,51.545,-0.081,51.481,-0.084
2152,51.514,-0.126,51.551,0.0251
2153,51.433,-0.154,51.557,-0.038
2154,51.464,-0.035,51.461,-0.225
2155,51.464,-0.214,51.567,0.0117
2156,51.461,-0.279,51.487,-0.097
2157,51.373,-0.414,50.82,-0.135
2158,51.464,-0.214,51.567,0.0117
2159,51.516,-0.04,51.509,-0.145
2160,51.495,-0.144,51.535,-0.125
2161,51.537,-0.057,51.532,-0.096
2162,51.497,-0.206,51.521,-0.087
2163,51.532,-0.096,51.525,-0.082
2164,52.924,-1.452,51.553,-0.073
2165,51.449,-0.099,51.424,-0.058
2166,52.924,-1.452,51.553,-0.073
2167,52.924,-1.452,51.553,-0.073
2168,51.518,-0.111,51.625,0.0316
2169,51.519,0.2019,51.478,-0.433
2170,51.519,0.2019,51.478,-0.433
2171,51.4,-0.209,51.523,-0.21
2172,51.551,-0.123,51.543,-0.122
2173,51.51,-0.225,51.485,-0.093
2174,51.546,-0.223,51.526,-0.21
2175,51.433,-0.122,51.519,-0.125
2176,51.504,-0.086,51.532,-0.03
2177,51.514,-0.19,39.737,-75.3
2178,51.504,-0.086,51.516,-0.13
2179,51.566,-0.416,51.524,0.06
2180,51.617,-0.253,51.547,-0.074
2181,51.548,-0.08,51.535,-0.056
2182,51.612,0.0307,51.527,-0.035
2183,51.541,-0.088,51.378,-0.28
2184,51.573,-0.283,51.487,-0.097
2185,51.569,-0.265,51.525,-0.083
2186,51.569,-0.265,51.544,-0.113
2187,51.543,-0.071,51.545,-0.075
2188,51.187,-0.806,51.57,-0.109
2189,51.567,-0.129,51.509,-0.145
2190,51.567,-0.129,51.509,-0.145
2191,51.614,-0.439,51.536,-0.071
2192,51.453,-0.191,51.42,-0.222
2193,51.541,-0.088,51.519,-0.125
2194,51.456,-0.24,51.554,-0.237
2195,51.598,0.2231,51.527,-0.035
2196,51.578,0.0235,51.462,0.1072
2197,51.536,-0.142,52.228,0.1413
2198,51.49,-0.127,52.228,0.1413
2199,51.453,-0.191,51.461,-0.203
2200,51.495,-0.144,51.535,-0.125
2201,51.543,-0.023,51.559,-0.051
2202,51.457,0.0305,51.487,-0.097
2203,51.393,0.0399,51.528,-0.048
2204,51.457,0.0305,51.501,-0.179
2205,51.453,-0.191,51.462,-0.113
2206,52.275,0.928,51.43,-0.093
2207,52.275,0.928,51.43,-0.093
2208,52.275,0.928,51.43,-0.093
2209,51.517,-0.073,51.498,-0.019
2210,51.433,-0.066,35.97,14.349
2211,51.507,-0.127,51.452,0.0157
2212,51.491,-0.248,51.449,-0.117
2213,51.507,-0.127,51.525,-0.135
2214,51.497,-0.206,51.525,-0.129
2215,51.485,-0.189,51.524,-0.302
2216,51.509,-0.276,51.579,-0.154
2217,51.475,-0.036,51.563,-0.058
2218,51.526,-0.066,51.523,-0.045
2219,51.497,-0.206,51.498,-0.237
2220,51.527,0.0184,51.557,-0.102
2221,51.532,-0.096,51.537,-0.09
2222,51.495,-0.226,51.54,-0.135
2223,51.524,-0.081,51.518,-0.135
2224,51.493,-0.244,51.42,-0.222
2225,51.524,-0.073,51.424,-0.058
2226,51.524,-0.073,51.424,-0.058
2227,51.526,-0.192,51.526,-0.098
2228,51.526,-0.192,51.526,-0.098
2229,51.475,-0.335,51.466,-0.127
2230,51.461,-0.116,51.463,-0.107
2231,51.493,-0.048,51.504,-0.058
2232,51.112,-4.176,51.557,-0.038
2233,51.535,0.0346,51.539,0.0291
2234,51.477,-0.127,51.561,-0.125
2235,51.475,-0.036,51.563,-0.058
2236,51.524,-0.099,51.535,-0.073
2237,51.626,-0.139,51.549,-0.061
2238,52.331,4.8721,51.489,0.0895
2239,51.55,-0.163,51.519,-0.125
2240,51.576,-0.072,51.551,0.0251
2241,51.477,-0.127,51.487,-0.097
2242,51.532,-0.088,54.473,-2.35
2243,51.526,-0.192,51.526,-0.098
2244,51.58,-0.096,37.085,-8.257
2245,51.112,-4.176,51.625,0.0316
2246,51.567,-0.105,51.596,-0.067
2247,55.955,-3.186,51.535,-0.06
2248,51.486,0.0113,51.536,-0.071
2249,51.509,-0.276,51.463,-0.107
2250,51.509,-0.276,51.463,-0.107
2251,51.5,-0.239,51.519,-0.042
2252,51.525,-0.026,51.498,-0.021
2253,51.497,-0.206,51.524,-0.318
2254,51.957,-0.255,51.639,-0.084
2255,51.532,-0.096,51.524,-0.082
2256,51.493,-0.103,51.496,-0.104
2257,51.51,-0.225,42.961,9.4512
2258,51.514,-0.157,51.539,0.0291
2259,51.567,0.1054,51.509,-0.145
2260,53.968,-1.09,51.566,-0.056
2261,51.491,-0.093,51.51,-0.136
2262,51.589,-0.108,51.583,-0.062
2263,51.54,0.651,51.583,-0.062
2264,51.54,0.651,51.583,-0.062
2265,52.044,-0.744,51.498,-0.021
2266,51.868,-0.418,51.523,-0.045
2267,51.384,-0.195,51.509,-0.145
2268,51.413,-0.205,51.508,-0.059
2269,51.652,-0.438,51.554,-0.153
2270,51.585,-0.079,51.541,-0.132
2271,51.532,-0.096,51.532,-0.096
2272,51.497,-0.206,51.498,-0.237
2273,51.478,0.0762,53.481,-2.233
2274,51.413,-0.229,51.674,-0.054
2275,51.577,-0.419,51.519,-0.125
2276,51.602,-0.334,51.52,-0.119
2277,51.475,-0.09,51.423,-0.062
2278,51.496,-0.168,51.524,0.06
2279,51.651,-0.197,50.104,14.449
2280,51.56,-0.12,51.498,-0.021
2281,51.48,-0.253,51.522,-0.078
2282,51.554,-0.233,51.62,-0.079
2283,51.564,-0.051,51.516,-0.13
2284,51.467,-0.167,51.462,-0.216
2285,51.564,-0.051,51.516,-0.13
2286,52.408,-1.542,51.536,0.0796
2287,51.565,-0.062,51.536,-0.071
2288,51.564,-0.051,51.516,-0.13
2289,51.481,-0.274,50.661,-4.581
2290,51.49,-0.179,51.418,-0.262
2291,51.544,-0.162,51.517,-0.071
2292,51.457,-0.118,51.523,-0.045
2293,51.387,-0.758,51.541,-0.064
2294,51.559,-0.302,51.424,-0.058
2295,51.438,-0.145,51.516,-0.132
2296,51.515,-0.065,51.538,-0.074
2297,51.553,-0.039,51.535,-0.06
2298,51.554,-0.233,51.543,-0.14
2299,51.536,-0.071,51.555,-0.057
2300,51.524,-0.073,51.6,-0.009
2301,51.524,-0.073,51.378,-0.28
2302,51.544,-0.162,51.571,-0.089
2303,51.583,-2.992,51.524,-0.318
2304,51.491,-0.16,51.552,-0.073
2305,51.518,-0.111,51.452,0.0157
2306,51.518,-0.111,51.451,-0.186
2307,51.521,-0.135,51.534,-0.064
2308,51.489,-0.25,51.543,-0.146
2309,51.562,-0.353,51.509,-0.145
2310,51.507,-0.066,51.483,-0.129
2311,51.562,-0.353,51.509,-0.145
2312,51.518,-0.111,51.519,-0.042
2313,51.524,-0.073,51.378,-0.28
2314,51.467,-0.167,51.471,-0.487
2315,51.423,-0.153,51.444,-0.206
2316,51.521,-0.135,51.509,-0.145
2317,51.453,-0.97,51.532,-0.096
2318,51.467,-0.167,51.278,1.0748
2319,51.462,-0.214,51.526,-0.098
2320,51.467,-0.167,51.505,-0.135
2321,51.554,-0.114,51.543,-0.146
2322,51.445,-0.137,51.444,-0.106
2323,51.476,-0.065,51.465,-0.038
2324,51.384,-0.195,51.524,-0.318
2325,51.476,-0.065,51.465,-0.038
2326,51.557,-0.243,51.526,-0.21
2327,51.58,-0.041,51.587,-0.039
2328,51.544,-0.162,51.487,-0.097
2329,51.523,-0.097,51.533,-0.095
2330,51.543,-0.026,51.536,-0.066
2331,51.535,-0.19,51.509,-0.145
2332,51.535,-0.19,51.509,-0.145
2333,51.557,-0.089,51.514,-0.126
2334,51.46,-0.297,51.561,-0.205
2335,51.484,0.0872,51.483,-0.058
2336,51.412,-0.186,51.464,-0.116
2337,51.44,-0.22,51.486,-0.224
2338,52.044,-0.744,51.524,-0.318
2339,51.515,-0.065,51.62,-0.079
2340,51.515,-0.065,51.57,-0.109
2341,51.515,-0.065,51.57,-0.109
2342,51.5,-0.239,51.569,-0.001
2343,51.523,-0.097,51.526,-0.098
2344,51.553,-0.189,51.013,-1.311
2345,51.583,0.0364,51.498,-0.021
2346,51.527,0.1093,51.52,-0.119
2347,51.448,-0.041,51.537,-0.103
2348,51.448,-0.041,51.509,-0.145
2349,51.448,-0.041,51.509,-0.145
2350,51.55,-0.148,51.487,-0.147
2351,51.68,-0.59,51.515,-0.129
2352,51.5,-0.104,51.512,-0.066
2353,51.441,-0.191,51.505,-0.135
2354,51.574,0.1845,51.52,-0.096
2355,51.52,-0.093,51.528,-0.049
2356,51.574,-0.094,51.543,-0.14
2357,51.488,-0.04,51.535,-0.056
2358,51.491,-0.136,51.523,-0.045
2359,51.514,-0.149,51.509,-0.145
2360,51.62,-0.059,51.492,-0.157
2361,51.538,-0.186,51.543,-0.14
2362,51.471,-0.098,51.509,-0.145
2363,51.567,-0.129,52.564,-1.819
2364,51.43,0.0201,51.552,-0.143
2365,51.601,-0.194,51.546,-0.104
2366,51.537,-0.372,51.532,-0.096
2367,51.494,-0.081,51.511,-0.08
2368,51.471,-0.098,51.509,-0.145
2369,51.551,-0.034,51.523,-0.045
2370,51.568,-0.076,51.523,-0.045
2371,51.463,-0.201,51.435,-0.132
2372,51.518,-0.133,51.521,-0.087
2373,51.518,-0.133,51.527,-0.091
2374,51.518,-0.133,51.529,-0.073
2375,51.509,-0.332,51.458,-0.19
2376,51.511,-0.265,51.509,-0.276
2377,51.518,-0.133,51.521,-0.087
2378,51.477,-0.081,51.509,-0.145
2379,51.626,-0.102,51.546,-0.104
2380,51.549,-0.088,52.966,-2.817
2381,51.475,-0.09,51.423,-0.062
2382,51.549,-0.075,51.554,-0.066
2383,51.504,-0.129,51.532,-0.095
2384,51.534,-0.228,51.452,0.0157
2385,51.516,-0.13,51.52,0.0155
2386,51.501,-0.112,51.518,-0.135
2387,51.54,-0.152,51.525,-0.129
2388,51.514,-0.12,51.6,-0.009
2389,51.719,-0.83,51.531,-0.089
2390,51.622,-0.111,51.528,-0.09
2391,51.448,-0.041,51.537,-0.103
2392,51.512,-0.124,51.516,-0.13
2393,51.595,-0.09,51.536,-0.071
2394,51.541,-0.088,51.513,-0.232
2395,51.626,-0.102,51.551,-0.041
2396,52.408,-1.542,51.519,-0.042
2397,51.614,-0.277,51.561,-0.205
2398,51.532,-0.096,51.556,0.0158
2399,51.555,-0.233,51.509,-0.145
2400,51.543,-0.146,51.503,-0.13
2401,51.554,-0.136,51.537,-0.103
2402,51.554,-0.136,51.543,-0.122
2403,51.588,-0.035,51.715,-0.063
2404,53.893,-2.349,51.485,-0.093
2405,51.47,-0.367,51.507,-0.336
2406,51.594,-0.078,51.52,-0.119
2407,51.488,-0.058,51.461,-0.036
2408,51.392,-0.134,51.513,-0.228
2409,51.392,-0.134,51.513,-0.228
2410,51.43,-0.099,51.502,-0.092
2411,51.502,-0.05,51.43,-0.093
2412,51.511,-0.316,51.511,-0.319
2413,51.514,-0.129,51.512,-0.026
2414,51.537,-0.052,52.966,-2.817
2415,51.537,-0.052,52.966,-2.817
2416,51.481,-0.078,51.547,-0.074
2417,51.481,-0.078,51.547,-0.074
2418,51.497,-0.281,51.505,-0.135
2419,51.546,0.0015,51.532,-0.076
2420,51.567,0.2201,51.523,-0.045
2421,51.569,-0.01,51.543,-0.122
2422,51.558,0.1802,51.487,-0.092
2423,51.594,-0.022,51.496,-0.13
2424,51.546,0.0015,51.586,-0.056
2425,51.544,-0.029,51.487,-0.147
2426,51.511,-0.174,51.487,-0.097
2427,51.563,-0.072,51.378,-0.28
2428,51.545,-0.141,51.527,-0.091
2429,51.545,-0.141,51.527,-0.091
2430,51.525,-0.083,51.569,-0.001
2431,51.497,-0.281,51.546,-0.152
2432,51.521,-0.087,51.512,-0.066
2433,51.508,-0.059,51.557,-0.038
2434,51.521,-0.087,51.512,-0.066
2435,51.547,8.7,51.532,0.0129
2436,51.404,-0.157,51.509,-0.145
2437,51.467,-0.167,51.471,-0.487
2438,51.545,-0.163,51.536,-0.071
2439,51.493,0.3072,51.512,-0.066
2440,51.493,-0.169,51.537,-0.103
2441,51.525,-0.191,51.635,-0.135
2442,51.529,-0.046,51.567,-0.122
2443,51.532,-0.096,51.586,-0.253
2444,51.545,-0.163,51.557,-0.088
2445,51.573,-0.256,51.516,-0.06
2446,51.41,-0.186,51.463,-0.107
2447,51.552,-0.11,52.228,0.1413
2448,51.481,-0.178,51.501,-0.179
2449,25.253,55.297,51.418,-0.262
2450,51.547,8.7,51.553,0.056
2451,51.547,8.7,51.525,-0.083
2452,51.626,-0.102,51.545,-0.075
2453,51.392,-0.134,51.503,-0.111
2454,51.802,-1.074,51.478,-0.096
2455,51.479,-0.046,51.504,-0.129
2456,51.511,-0.316,51.526,-0.098
2457,51.453,-0.191,51.462,-0.113
2458,51.473,-0.016,51.524,-0.034
2459,51.528,-0.106,51.496,-0.13
2460,51.509,-0.134,51.571,-0.123
2461,51.597,-0.011,51.547,-0.042
2462,37.48,15.084,51.561,-0.205
2463,51.542,-0.003,51.527,-0.035
2464,51.467,-0.099,51.478,-0.096
2465,51.507,-0.127,51.502,-0.103
2466,51.564,0.012,51.464,-0.116
2467,51.467,-0.099,51.444,-0.057
2468,51.355,-0.025,51.557,-0.038
2469,51.543,-0.023,51.559,-0.051
2470,51.516,0.0127,51.591,0.0301
2471,51.587,-0.079,51.552,-0.073
2472,51.532,-0.096,51.551,0.0251
2473,51.544,0.0623,51.523,-0.045
2474,51.477,-0.081,51.889,0.2615
2475,51.505,-0.086,51.509,-0.145
2476,51.457,-0.118,51.442,-0.058
2477,51.567,-0.105,51.477,-0.332
2478,51.567,-0.105,51.477,-0.332
2479,51.455,-0.124,51.576,-0.005
2480,51.526,-0.105,51.542,-0.132
2481,45.478,9.1388,51.526,-0.105
2482,51.567,-0.105,51.477,-0.332
2483,51.511,-0.316,51.511,-0.319
2484,51.46,-0.212,51.525,-0.083
2485,51.511,-0.316,51.511,-0.319
2486,51.49,-0.215,51.53,-0.284
2487,51.525,-0.191,51.635,-0.135
2488,51.23,6.726,51.526,-0.137
2489,51.413,-0.2,45.944,6.4351
2490,51.592,0.6089,51.506,-0.128
2491,51.546,-0.176,51.62,-0.079
2492,51.443,-0.055,51.485,-0.093
2493,51.513,-0.284,52.228,0.1413
2494,51.49,-0.215,51.53,-0.284
2495,51.545,-0.141,51.609,-0.176
2496,51.622,-0.111,51.528,-0.09
2497,51.567,-0.011,51.572,-0.1
2498,51.514,-0.133,51.449,-0.117
2499,51.462,-0.254,51.553,0.056
2500,51.506,-0.022,51.464,-0.056